time_elapsed,bvp,baseline_cog
57.0,12.682987012987013,baseline
57.1,-4.123030303030304,baseline
57.2,-10.715324675324675,baseline
57.3,-19.231818181818184,baseline
57.4,-23.683333333333334,baseline
57.5,-9.294805194805193,baseline
57.6,13.732878787878791,baseline
57.7,19.041818181818183,baseline
57.8,15.472987012987012,baseline
57.9,11.989393939393938,baseline
58.0,10.767792207792208,baseline
58.1,-2.8339393939393953,baseline
58.2,-17.311558441558443,baseline
58.3,-10.998939393939393,baseline
58.4,-0.4566666666666686,baseline
58.5,-2.3875324675324694,baseline
58.6,-2.7087878787878803,baseline
58.7,-9.50848484848485,baseline
58.8,-5.16038961038961,baseline
58.9,4.081363636363637,baseline
59.0,1.1298701298701301,baseline
59.1,4.9283333333333355,baseline
59.2,15.835454545454546,baseline
59.3,14.007878787878786,baseline
59.4,0.39818181818181553,baseline
59.5,-3.003766233766235,baseline
59.6,-16.79272727272727,baseline
59.7,-20.921212121212122,baseline
59.8,-14.069090909090908,baseline
59.9,18.499848484848485,baseline
60.0,27.412337662337666,baseline
0.1,11.748939393939395,cog
0.2,-0.4396103896103899,cog
0.3,-8.01439393939394,cog
0.4,-9.872727272727271,cog
0.5,-15.034285714285716,cog
0.6,-26.041060606060604,cog
0.7,-25.273939393939393,cog
0.8,-8.39246753246753,cog
0.9,-1.5922727272727277,cog
1.0,-7.042467532467532,cog
1.1,14.637575757575759,cog
1.2,50.18116883116883,cog
1.3,61.782121212121204,cog
1.6,-89.19212121212121,cog
1.7,-61.857575757575766,cog
1.8,-35.616493506493505,cog
1.9,-3.3257575757575792,cog
2.0,4.9985714285714264,cog
2.1,-13.06712121212121,cog
2.2,-9.03597402597403,cog
2.3,22.621969696969696,cog
2.4,45.23287878787879,cog
2.5,57.098051948051946,cog
2.6,53.08242424242425,cog
2.7,48.42848484848485,cog
2.8,29.759740259740262,cog
2.9,29.723636363636366,cog
3.0,46.56233766233766,cog
3.1,36.79393939393939,cog
3.2,15.078181818181816,cog
3.3,-0.3600000000000007,cog
3.4,-7.017424242424242,cog
3.5,-17.941298701298702,cog
3.6,-28.647121212121213,cog
3.7,-53.99621212121212,cog
3.8,-58.59285714285715,cog
3.9,-34.88484848484848,cog
4.0,10.32207792207792,cog
4.1,28.74590909090909,cog
4.2,8.561298701298702,cog
4.3,-6.335454545454548,cog
4.4,-19.595909090909092,cog
4.5,-24.64519480519481,cog
4.6,-18.456969696969693,cog
4.7,5.769545454545457,cog
4.8,36.477272727272734,cog
4.9,33.248333333333335,cog
5.0,25.944675324675327,cog
5.1,10.542121212121213,cog
5.2,10.474545454545455,cog
5.3,32.70106060606061,cog
5.4,36.38045454545455,cog
5.5,25.21012987012987,cog
5.6,1.4881818181818185,cog
5.7,-16.406060606060603,cog
5.8,-27.2338961038961,cog
5.9,-7.661666666666667,cog
6.0,-1.595324675324675,cog
6.1,-12.513787878787877,cog
6.2,-20.25805194805195,cog
6.3,-25.097575757575758,cog
6.4,-29.725303030303028,cog
6.5,2.109870129870129,cog
6.6,19.220151515151517,cog
6.7,4.8133333333333335,cog
6.8,16.29064935064935,cog
6.9,45.223181818181814,cog
7.0,45.56948051948052,cog
7.1,56.96075757575758,cog
7.2,31.10363636363636,cog
7.3,-36.10878787878788,cog
7.4,-40.91818181818182,cog
7.5,-29.629870129870127,cog
7.6,-21.299848484848482,cog
7.7,-15.286666666666669,cog
7.8,-6.74337662337662,cog
7.9,-2.6096969696969703,cog
8.0,3.125584415584416,cog
8.1,-10.408181818181818,cog
8.2,-26.623376623376625,cog
8.3,1.93318181818182,cog
8.4,11.245606060606061,cog
8.5,-3.4946753246753244,cog
8.6,-22.809393939393946,cog
8.7,-34.33439393939394,cog
8.8,-52.46857142857143,cog
8.9,-24.179393939393943,cog
9.0,3.57142857142857,cog
9.1,-3.01090909090909,cog
9.2,8.38038961038961,cog
9.3,20.235303030303033,cog
9.4,13.3260606060606,cog
9.5,35.537532467532465,cog
9.6,49.09727272727273,cog
9.7,31.420909090909092,cog
9.8,18.736493506493506,cog
9.9,8.129393939393939,cog
10.0,-1.054675324675326,cog
10.1,-3.044848484848485,cog
10.2,4.47012987012987,cog
10.3,-2.4171212121212124,cog
10.4,9.334393939393939,cog
10.5,-1.2167532467532476,cog
10.6,-22.203636363636363,cog
10.7,-22.563030303030306,cog
10.8,1.4562337662337668,cog
10.9,7.309545454545455,cog
11.0,7.391818181818183,cog
11.1,19.153939393939392,cog
11.2,29.636623376623376,cog
11.3,31.06984848484848,cog
11.4,11.002121212121212,cog
11.5,-22.264545454545456,cog
11.6,-29.18136363636364,cog
11.7,-58.421060606060614,cog
11.8,-69.01376623376623,cog
11.9,-25.971060606060608,cog
12.0,14.544935064935066,cog
12.1,33.967424242424244,cog
12.2,18.59948051948052,cog
12.3,4.059242424242424,cog
12.4,16.34969696969697,cog
12.5,15.793376623376622,cog
12.6,-6.478030303030305,cog
12.7,-16.40681818181818,cog
12.8,-14.563636363636364,cog
12.9,-5.66030303030303,cog
13.0,19.831558441558442,cog
13.1,23.25318181818182,cog
13.2,4.7340259740259745,cog
13.3,-17.547121212121212,cog
13.4,-38.97606060606061,cog
13.5,-37.70324675324675,cog
13.6,8.568939393939393,cog
13.7,36.87348484848485,cog
13.8,32.09389610389611,cog
13.9,17.87090909090909,cog
14.0,-14.446363636363635,cog
14.1,-18.70469696969697,cog
14.2,-4.2151948051948045,cog
14.3,-9.826515151515151,cog
14.4,5.941060606060606,cog
14.5,4.873116883116885,cog
14.6,4.141212121212121,cog
14.7,23.590757575757575,cog
14.8,29.582207792207793,cog
14.9,0.49621212121212105,cog
15.0,-18.535584415584413,cog
15.1,-27.889696969696967,cog
15.2,-35.922597402597404,cog
15.3,-9.901515151515154,cog
15.4,11.517121212121213,cog
15.5,17.535194805194806,cog
15.6,10.688181818181818,cog
15.7,-4.747272727272725,cog
15.8,-12.19064935064935,cog
15.9,11.343484848484847,cog
16.0,16.135324675324675,cog
16.1,-0.9230303030303024,cog
16.2,-11.647792207792207,cog
16.3,-18.45848484848485,cog
16.4,-1.7695454545454536,cog
16.5,7.6019480519480505,cog
16.6,-8.640454545454544,cog
16.7,-9.075303030303031,cog
16.8,-4.910000000000001,cog
16.9,0.43136363636364033,cog
17.0,35.376363636363635,cog
17.1,22.94742424242424,cog
17.2,0.1254545454545447,cog
17.3,-1.9457575757575767,cog
17.4,-14.943181818181818,cog
17.5,-7.777922077922076,cog
17.6,7.4392424242424235,cog
17.7,18.698939393939394,cog
17.8,17.455324675324675,cog
17.9,3.5036363636363643,cog
18.0,-15.749740259740259,cog
18.1,-6.507878787878787,cog
18.2,-10.449740259740258,cog
18.3,-5.536212121212121,cog
18.4,-0.9146969696969701,cog
18.5,2.0151948051948056,cog
18.6,8.325000000000001,cog
18.7,18.173333333333332,cog
18.8,1.6264935064935069,cog
18.9,-17.210606060606064,cog
19.0,-17.039870129870128,cog
19.1,-13.504242424242426,cog
19.2,11.513636363636364,cog
19.3,20.27287878787879,cog
19.4,14.581969696969697,cog
19.5,-2.013636363636364,cog
19.6,-27.536515151515154,cog
19.7,-26.1280303030303,cog
19.8,-1.5931168831168834,cog
19.9,19.40590909090909,cog
20.0,36.17090909090909,cog
20.1,34.40893939393939,cog
20.2,13.877532467532466,cog
20.3,-14.310454545454542,cog
20.4,-24.84363636363636,cog
20.5,-49.753116883116896,cog
20.6,-43.681666666666665,cog
20.7,-28.123030303030305,cog
20.8,-13.434415584415586,cog
20.9,15.025,cog
21.0,26.45311688311688,cog
21.1,15.213636363636363,cog
21.2,9.818051948051949,cog
21.3,-2.6501515151515167,cog
21.4,7.21121212121212,cog
21.5,8.166493506493508,cog
21.6,4.008030303030304,cog
21.7,1.0466666666666669,cog
21.8,-11.012467532467532,cog
21.9,-13.016818181818183,cog
22.0,18.137532467532466,cog
22.1,21.87439393939394,cog
22.2,19.73974025974026,cog
22.3,16.426515151515147,cog
22.4,-6.618181818181819,cog
22.5,-31.568441558441556,cog
22.6,-36.7430303030303,cog
22.7,-21.094090909090912,cog
22.8,-4.675974025974025,cog
22.9,13.990303030303032,cog
23.0,12.178311688311688,cog
23.1,18.847121212121213,cog
23.2,25.423636363636366,cog
23.3,3.3577272727272724,cog
23.4,-2.0743939393939397,cog
23.5,-3.2067532467532485,cog
23.6,-14.683484848484847,cog
23.7,-0.011212121212122643,cog
23.8,27.30675324675325,cog
23.9,25.89848484848485,cog
24.0,17.122597402597403,cog
24.1,2.5827272727272748,cog
24.2,-14.448701298701296,cog
24.3,-8.949999999999998,cog
24.4,-1.4222727272727294,cog
24.5,5.643376623376624,cog
24.6,5.346969696969697,cog
24.7,4.821212121212122,cog
24.8,-17.372077922077924,cog
24.9,-25.725606060606058,cog
25.0,-3.3390909090909093,cog
25.1,-10.375151515151513,cog
25.2,-17.473116883116884,cog
25.3,-23.2480303030303,cog
