time_elapsed,bvp,gamified_or_no
8.4,43.9630303030303,non_gamified
8.5,39.02727272727273,non_gamified
8.6,27.68045454545454,non_gamified
8.7,2.2977272727272746,non_gamified
8.8,-32.77766233766234,non_gamified
8.9,-45.28939393939394,non_gamified
9.0,6.16961038961039,non_gamified
9.1,25.69757575757576,non_gamified
9.2,20.927012987012986,non_gamified
9.3,12.971818181818184,non_gamified
9.4,-7.886666666666665,non_gamified
9.5,-28.99064935064935,non_gamified
9.6,-47.01863636363637,non_gamified
9.7,-20.708484848484847,non_gamified
9.8,-13.773896103896101,non_gamified
9.9,-2.770454545454541,non_gamified
10.0,12.094155844155846,non_gamified
10.1,7.533787878787879,non_gamified
10.2,-12.18077922077922,non_gamified
10.3,-32.86181818181819,non_gamified
10.4,-22.83712121212121,non_gamified
10.5,17.723116883116884,non_gamified
10.6,19.142272727272726,non_gamified
10.7,23.096969696969698,non_gamified
10.8,14.81948051948052,non_gamified
10.9,-9.368333333333334,non_gamified
11.0,-14.682597402597402,non_gamified
11.1,-14.83030303030303,non_gamified
11.2,-1.1200000000000008,non_gamified
11.3,20.068181818181817,non_gamified
11.4,13.734090909090908,non_gamified
11.5,10.322077922077924,non_gamified
11.6,-0.26378787878788046,non_gamified
11.7,-24.885757575757577,non_gamified
11.8,-25.425844155844153,non_gamified
11.9,-7.930757575757577,non_gamified
12.0,23.81038961038961,non_gamified
12.1,55.40151515151515,non_gamified
12.2,46.32623376623376,non_gamified
12.3,50.89924242424242,non_gamified
12.4,40.665757575757574,non_gamified
12.5,28.027792207792206,non_gamified
12.6,11.14166666666667,non_gamified
12.7,-20.549393939393937,non_gamified
12.8,-26.762727272727272,non_gamified
12.9,-6.991060606060608,non_gamified
13.0,-19.052727272727275,non_gamified
13.1,-23.84787878787879,non_gamified
13.2,1.8550649350649322,non_gamified
13.3,5.546363636363636,non_gamified
13.4,-21.82651515151515,non_gamified
13.5,-53.3687012987013,non_gamified
13.6,-52.04439393939394,non_gamified
13.7,-46.01181818181818,non_gamified
13.8,-13.417532467532466,non_gamified
13.9,19.731212121212124,non_gamified
14.0,22.085064935064935,non_gamified
14.1,13.141212121212122,non_gamified
14.2,8.959480519480518,non_gamified
14.3,-2.0187878787878746,non_gamified
14.4,14.366515151515152,non_gamified
14.5,4.8419480519480524,non_gamified
14.6,8.984545454545453,non_gamified
14.7,4.291969696969696,non_gamified
14.8,-21.133636363636363,non_gamified
14.9,-51.14378787878788,non_gamified
15.0,-48.85805194805195,non_gamified
15.1,-33.80015151515151,non_gamified
15.2,7.096623376623376,non_gamified
15.3,35.405757575757576,non_gamified
15.4,27.344393939393942,non_gamified
15.5,8.789090909090907,non_gamified
15.6,-12.550606060606064,non_gamified
15.7,-1.2999999999999978,non_gamified
15.8,-10.957922077922078,non_gamified
15.9,-5.38939393939394,non_gamified
16.0,29.879740259740256,non_gamified
16.1,43.57424242424242,non_gamified
16.2,30.172337662337657,non_gamified
16.3,14.433939393939395,non_gamified
16.4,1.6228787878787865,non_gamified
16.5,-27.020649350649354,non_gamified
16.6,-35.51272727272727,non_gamified
16.7,8.605151515151514,non_gamified
16.8,27.737402597402596,non_gamified
16.9,30.590454545454545,non_gamified
17.0,25.854025974025976,non_gamified
17.1,8.15409090909091,non_gamified
17.2,-13.322597402597404,non_gamified
17.3,-38.38121212121212,non_gamified
17.4,-36.34030303030303,non_gamified
17.5,4.1112987012987015,non_gamified
17.6,20.94606060606061,non_gamified
17.7,29.423333333333332,non_gamified
17.8,4.74779220779221,non_gamified
17.9,-5.591818181818181,non_gamified
18.0,-15.271558441558438,non_gamified
18.1,-24.258333333333336,non_gamified
18.2,-1.1524675324675335,non_gamified
18.3,43.80106060606061,non_gamified
18.4,43.20772727272727,non_gamified
18.5,40.39948051948052,non_gamified
18.6,36.03621212121212,non_gamified
18.7,13.398030303030305,non_gamified
18.8,-22.022337662337662,non_gamified
18.9,-46.09712121212121,non_gamified
19.0,-42.14064935064935,non_gamified
19.1,-9.667878787878788,non_gamified
19.2,5.924805194805196,non_gamified
19.3,-0.0530303030303026,non_gamified
19.4,-20.528030303030302,non_gamified
19.5,-18.745324675324678,non_gamified
19.6,-10.567727272727273,non_gamified
19.7,-15.990303030303028,non_gamified
19.8,13.240259740259745,non_gamified
19.9,23.707121212121216,non_gamified
20.0,7.105194805194804,non_gamified
20.1,2.4207575757575768,non_gamified
20.2,23.078831168831165,non_gamified
20.3,15.014393939393939,non_gamified
20.4,-16.29348484848485,non_gamified
20.5,-35.959220779220786,non_gamified
20.6,-13.640303030303029,non_gamified
20.7,-26.737727272727273,non_gamified
20.8,-25.726363636363644,non_gamified
20.9,7.695303030303029,non_gamified
21.0,14.698311688311685,non_gamified
21.1,-1.853939393939388,non_gamified
21.2,-22.30935064935065,non_gamified
21.3,-23.550000000000008,non_gamified
21.4,-14.336060606060608,non_gamified
21.5,-8.504155844155845,non_gamified
21.6,9.76469696969697,non_gamified
21.7,10.791515151515153,non_gamified
21.8,0.612207792207792,non_gamified
21.9,-2.5795454545454546,non_gamified
22.0,-8.852857142857145,non_gamified
22.1,-6.427878787878791,non_gamified
22.2,22.060259740259742,non_gamified
22.3,27.928636363636368,non_gamified
22.4,24.362121212121213,non_gamified
22.5,17.84857142857143,non_gamified
22.6,12.479393939393942,non_gamified
22.7,-3.831212121212121,non_gamified
22.8,-28.373376623376625,non_gamified
22.9,-15.141818181818183,non_gamified
23.0,16.968701298701298,non_gamified
23.1,24.757272727272724,non_gamified
23.2,13.68246753246753,non_gamified
23.3,11.61060606060606,non_gamified
23.4,-13.89348484848485,non_gamified
23.5,-22.75038961038961,non_gamified
23.6,-6.728636363636365,non_gamified
23.7,29.24530303030303,non_gamified
23.8,54.97376623376624,non_gamified
23.9,58.70742424242424,non_gamified
24.0,32.82805194805194,non_gamified
24.1,2.428181818181818,non_gamified
24.2,-28.74142857142857,non_gamified
24.3,-44.47772727272727,non_gamified
24.4,-39.183181818181815,non_gamified
24.5,-19.69077922077922,non_gamified
24.6,5.966060606060606,non_gamified
24.7,17.974545454545453,non_gamified
24.8,9.066233766233765,non_gamified
24.9,-10.280151515151516,non_gamified
25.0,-21.505844155844155,non_gamified
25.1,-7.717878787878788,non_gamified
25.2,-3.67961038961039,non_gamified
25.3,6.204242424242423,non_gamified
25.4,5.071212121212121,non_gamified
25.5,-6.5722077922077915,non_gamified
25.6,-18.131212121212123,non_gamified
25.7,-28.245909090909095,non_gamified
25.8,-14.20207792207792,non_gamified
25.9,8.356818181818182,non_gamified
26.0,23.09883116883117,non_gamified
26.1,23.526060606060604,non_gamified
26.2,7.341688311688309,non_gamified
26.3,-13.963787878787882,non_gamified
26.4,-28.78893939393939,non_gamified
26.5,-14.88844155844156,non_gamified
26.6,-13.673636363636364,non_gamified
26.7,-5.670909090909091,non_gamified
26.8,15.4787012987013,non_gamified
26.9,15.20287878787879,non_gamified
27.0,2.7685714285714274,non_gamified
27.1,-20.290303030303033,non_gamified
27.2,-19.274935064935065,non_gamified
27.3,-22.72318181818182,non_gamified
27.4,-48.09818181818182,non_gamified
27.5,-12.05961038961039,non_gamified
27.6,11.657727272727271,non_gamified
27.7,11.234242424242424,non_gamified
27.8,20.865064935064936,non_gamified
27.9,-6.357878787878789,non_gamified
28.0,-0.22363636363636435,non_gamified
28.1,10.497121212121213,non_gamified
28.2,22.49142857142857,non_gamified
28.3,30.199545454545454,non_gamified
28.4,18.91030303030303,non_gamified
28.5,-5.742857142857143,non_gamified
28.6,-37.11454545454546,non_gamified
28.7,-31.710454545454546,non_gamified
28.8,-33.32233766233766,non_gamified
28.9,-5.3122727272727275,non_gamified
29.0,21.88896103896104,non_gamified
29.1,25.491363636363634,non_gamified
29.2,25.973116883116884,non_gamified
29.3,24.58651515151515,non_gamified
29.4,4.473636363636363,non_gamified
29.5,-9.176233766233771,non_gamified
29.6,-12.10439393939394,non_gamified
29.7,-2.0707575757575767,non_gamified
29.8,7.068051948051946,non_gamified
29.9,-0.4174242424242426,non_gamified
30.0,-5.858051948051945,non_gamified
30.1,-6.227727272727273,non_gamified
30.2,-13.279480519480522,non_gamified
30.3,-8.423636363636364,non_gamified
30.4,-13.599545454545455,non_gamified
30.5,-10.035844155844156,non_gamified
30.6,2.6824242424242444,non_gamified
30.7,10.286363636363633,non_gamified
30.8,22.963506493506493,non_gamified
30.9,19.276060606060607,non_gamified
31.0,14.311948051948052,non_gamified
31.1,15.564696969696973,non_gamified
31.2,0.5897402597402585,non_gamified
31.3,-11.43318181818182,non_gamified
31.4,-15.491212121212122,non_gamified
31.5,8.021948051948051,non_gamified
31.6,3.3024242424242405,non_gamified
31.7,-8.600454545454546,non_gamified
31.8,-1.6232467532467532,non_gamified
31.9,4.399999999999998,non_gamified
32.0,-14.008831168831167,non_gamified
32.1,-17.80636363636364,non_gamified
32.2,15.920259740259741,non_gamified
32.3,14.418181818181818,non_gamified
32.4,6.707121212121212,non_gamified
32.5,13.87818181818182,non_gamified
32.6,15.257272727272728,non_gamified
32.7,11.021060606060605,non_gamified
32.8,-13.647662337662336,non_gamified
32.9,-16.58590909090909,non_gamified
33.0,-20.594155844155843,non_gamified
33.1,-18.41212121212121,non_gamified
33.2,-1.385194805194805,non_gamified
33.3,26.387272727272727,non_gamified
33.4,37.24166666666667,non_gamified
33.5,14.05,non_gamified
33.6,6.927272727272728,non_gamified
33.7,5.835,non_gamified
33.8,3.697012987012984,non_gamified
33.9,-0.8256060606060597,non_gamified
34.0,3.7476623376623377,non_gamified
34.1,2.8239393939393937,non_gamified
34.2,-10.20961038961039,non_gamified
34.3,11.417727272727271,non_gamified
34.4,8.155151515151514,non_gamified
34.5,-4.356623376623376,non_gamified
34.6,5.077121212121213,non_gamified
34.7,6.3883333333333345,non_gamified
34.8,4.68012987012987,non_gamified
34.9,-26.629242424242424,non_gamified
35.0,-4.8500000000000005,non_gamified
35.1,6.552878787878786,non_gamified
35.2,2.053506493506492,non_gamified
35.3,-3.1130303030303037,non_gamified
35.4,-0.2278787878787883,non_gamified
35.5,9.444675324675325,non_gamified
35.6,8.580909090909094,non_gamified
35.7,-10.95469696969697,non_gamified
35.8,-11.63987012987013,non_gamified
35.9,-8.538333333333334,non_gamified
36.0,-13.046233766233767,non_gamified
36.1,-27.152878787878784,non_gamified
36.2,-17.5712987012987,non_gamified
36.3,5.123333333333334,non_gamified
36.4,12.645606060606063,non_gamified
36.5,22.81987012987013,non_gamified
36.6,11.570151515151514,non_gamified
36.7,-16.528636363636366,non_gamified
36.8,-39.7374025974026,non_gamified
36.9,-34.70439393939394,non_gamified
37.0,-5.559870129870132,non_gamified
37.1,1.54090909090909,non_gamified
37.2,32.29857142857143,non_gamified
37.3,30.852575757575757,non_gamified
37.4,21.08757575757576,non_gamified
37.5,4.727922077922077,non_gamified
37.6,-5.936666666666667,non_gamified
37.7,-8.530303030303026,non_gamified
37.8,-10.785454545454543,non_gamified
37.9,8.664242424242424,non_gamified
38.0,20.72038961038961,non_gamified
38.1,17.111363636363635,non_gamified
38.2,13.86233766233766,non_gamified
38.3,4.964393939393939,non_gamified
38.4,-10.521515151515153,non_gamified
38.5,-34.28155844155844,non_gamified
38.6,-26.48787878787879,non_gamified
38.7,-4.01151515151515,non_gamified
38.8,-10.137142857142857,non_gamified
38.9,-2.326515151515153,non_gamified
39.0,14.904415584415585,non_gamified
39.1,14.382121212121213,non_gamified
39.2,-6.2092207792207805,non_gamified
39.3,1.5456060606060618,non_gamified
39.4,7.487121212121212,non_gamified
39.5,-6.025064935064938,non_gamified
39.6,-5.802878787878789,non_gamified
39.7,6.068333333333333,non_gamified
39.8,14.204415584415585,non_gamified
39.9,-3.610303030303031,non_gamified
40.0,5.161038961038958,non_gamified
40.1,24.67863636363636,non_gamified
40.2,10.589480519480519,non_gamified
40.3,-5.949545454545454,non_gamified
40.4,-13.557878787878787,non_gamified
40.5,-7.696883116883114,non_gamified
40.6,-6.864090909090906,non_gamified
40.7,-2.821060606060606,non_gamified
40.8,28.468181818181815,non_gamified
40.9,11.489393939393938,non_gamified
41.0,-15.877272727272727,non_gamified
41.1,-35.51651515151515,non_gamified
41.2,-45.68103896103896,non_gamified
41.3,-41.205303030303035,non_gamified
41.4,-19.7,non_gamified
41.5,22.915064935064933,non_gamified
41.6,31.599090909090908,non_gamified
41.7,30.355303030303027,non_gamified
41.8,36.93857142857143,non_gamified
41.9,19.500909090909087,non_gamified
42.0,-9.220649350649348,non_gamified
42.1,-41.22818181818182,non_gamified
42.2,-16.86090909090909,non_gamified
42.3,12.754848484848486,non_gamified
42.4,1.8599999999999994,non_gamified
42.5,6.155064935064934,non_gamified
42.6,8.09621212121212,non_gamified
42.7,-7.119242424242424,non_gamified
42.8,-20.16623376623377,non_gamified
42.9,-3.2316666666666665,non_gamified
43.0,-5.227662337662339,non_gamified
43.1,-4.977424242424243,non_gamified
43.2,10.362077922077923,non_gamified
43.3,20.96272727272727,non_gamified
43.4,16.17863636363636,non_gamified
43.5,0.36714285714285855,non_gamified
43.6,2.0340909090909087,non_gamified
43.7,-2.482878787878788,non_gamified
43.8,-24.743376623376626,non_gamified
43.9,-3.189090909090908,non_gamified
44.0,13.55077922077922,non_gamified
44.1,7.729242424242425,non_gamified
44.2,-1.1462337662337683,non_gamified
44.3,8.881818181818183,non_gamified
44.4,28.902121212121212,non_gamified
44.5,10.095844155844157,non_gamified
44.6,6.18772727272727,non_gamified
44.7,12.616060606060607,non_gamified
44.8,-2.2272727272727284,non_gamified
44.9,-16.480909090909094,non_gamified
45.0,-18.704285714285714,non_gamified
45.1,-1.9510606060606066,non_gamified
45.2,-8.49688311688312,non_gamified
45.3,-20.29484848484848,non_gamified
45.4,-12.441060606060603,non_gamified
45.5,-6.341038961038962,non_gamified
45.6,3.852727272727273,non_gamified
45.7,-1.6046969696969702,non_gamified
45.8,13.329090909090906,non_gamified
45.9,12.423030303030306,non_gamified
46.0,4.366883116883118,non_gamified
46.1,0.28984848484848735,non_gamified
46.2,-4.62,non_gamified
46.3,-2.50439393939394,non_gamified
46.4,-10.105757575757575,non_gamified
46.5,-3.5719480519480498,non_gamified
46.6,10.096060606060606,non_gamified
46.7,6.5124242424242444,non_gamified
46.8,3.2636363636363637,non_gamified
46.9,-9.674242424242424,non_gamified
47.0,-2.9292207792207794,non_gamified
47.1,6.550454545454542,non_gamified
47.2,-1.3751948051948053,non_gamified
47.3,11.545151515151513,non_gamified
47.4,22.845757575757574,non_gamified
47.5,28.554415584415583,non_gamified
47.6,16.159848484848485,non_gamified
47.7,-4.735454545454545,non_gamified
47.8,-11.334675324675326,non_gamified
47.9,-20.62666666666666,non_gamified
48.0,-1.065064935064933,non_gamified
48.1,3.953636363636363,non_gamified
48.2,12.533506493506492,non_gamified
48.3,18.466969696969695,non_gamified
48.4,-4.632424242424244,non_gamified
48.5,-21.932077922077923,non_gamified
48.6,-28.99409090909091,non_gamified
48.7,-25.20090909090909,non_gamified
48.8,-10.625844155844158,non_gamified
48.9,6.124545454545455,non_gamified
49.0,5.352467532467533,non_gamified
49.1,-4.458333333333334,non_gamified
49.2,-13.967012987012987,non_gamified
49.3,-22.74621212121212,non_gamified
49.4,-24.138181818181817,non_gamified
49.5,-17.369350649350643,non_gamified
49.6,-13.041212121212128,non_gamified
49.7,22.803787878787876,non_gamified
49.8,36.01233766233767,non_gamified
49.9,22.128333333333334,non_gamified
50.0,-3.4418181818181854,non_gamified
50.1,-22.646666666666665,non_gamified
50.2,10.20207792207792,non_gamified
50.3,26.762878787878787,non_gamified
50.4,27.660303030303034,non_gamified
50.5,36.08896103896104,non_gamified
50.6,10.786666666666669,non_gamified
50.7,-32.50833333333333,non_gamified
50.8,-55.186103896103894,non_gamified
50.9,-15.389242424242427,non_gamified
51.0,2.162467532467534,non_gamified
51.1,4.210303030303032,non_gamified
51.2,20.093896103896103,non_gamified
51.3,14.451363636363636,non_gamified
51.4,-5.3981818181818175,non_gamified
51.5,-24.559350649350645,non_gamified
51.6,5.977575757575756,non_gamified
51.7,22.664242424242424,non_gamified
51.8,24.465714285714284,non_gamified
51.9,14.889545454545454,non_gamified
52.0,-10.954285714285716,non_gamified
52.1,-24.38378787878788,non_gamified
52.2,-23.723116883116884,non_gamified
52.3,11.028939393939392,non_gamified
52.4,30.812878787878788,non_gamified
52.5,29.20428571428571,non_gamified
52.6,29.393181818181816,non_gamified
52.7,14.814090909090908,non_gamified
52.8,-13.394285714285713,non_gamified
52.9,-40.1439393939394,non_gamified
53.0,-29.931428571428572,non_gamified
53.1,-1.987272727272726,non_gamified
53.2,2.652337662337663,non_gamified
53.3,26.109545454545454,non_gamified
53.4,30.778787878787877,non_gamified
53.5,9.083246753246755,non_gamified
53.6,-10.235757575757573,non_gamified
53.7,-22.352272727272727,non_gamified
53.8,3.766363636363636,non_gamified
53.9,5.4477272727272705,non_gamified
54.0,-9.865714285714285,non_gamified
54.1,-16.75878787878788,non_gamified
54.2,3.0472727272727282,non_gamified
54.3,6.154696969696971,non_gamified
54.4,-5.426666666666665,non_gamified
54.5,14.902727272727274,non_gamified
54.6,28.80151515151515,non_gamified
54.7,19.61969696969697,non_gamified
54.8,11.292597402597401,non_gamified
54.9,-7.822878787878786,non_gamified
55.0,-17.653636363636362,non_gamified
55.1,-30.901212121212122,non_gamified
55.2,-12.891168831168834,non_gamified
55.3,23.89242424242424,non_gamified
55.4,23.552878787878793,non_gamified
55.5,19.583766233766234,non_gamified
55.6,11.250454545454545,non_gamified
55.7,-4.886969696969695,non_gamified
55.8,-21.074025974025975,non_gamified
55.9,-33.0519696969697,non_gamified
56.0,-6.937012987012988,non_gamified
56.1,-3.6554545454545435,non_gamified
56.2,-18.66675324675325,non_gamified
56.3,-12.023181818181818,non_gamified
56.4,-13.686363636363637,non_gamified
56.5,-11.202857142857141,non_gamified
56.6,-22.01121212121212,non_gamified
56.7,0.4006060606060606,non_gamified
56.8,21.846363636363638,non_gamified
56.9,15.16969696969697,non_gamified
57.0,9.487662337662336,non_gamified
57.1,-5.438636363636363,non_gamified
57.2,-25.577792207792207,non_gamified
57.3,-32.39727272727273,non_gamified
57.4,-15.950606060606061,non_gamified
57.5,23.403246753246755,non_gamified
57.6,33.41742424242425,non_gamified
57.7,32.32393939393939,non_gamified
57.8,20.702987012987013,non_gamified
57.9,-1.863181818181818,non_gamified
58.0,-27.649870129870134,non_gamified
58.1,-40.0369696969697,non_gamified
58.2,-1.753766233766234,non_gamified
58.3,14.374393939393938,non_gamified
58.4,29.402424242424242,non_gamified
58.5,27.88116883116883,non_gamified
58.6,6.923787878787878,non_gamified
58.7,-13.867727272727274,non_gamified
58.8,-27.422597402597408,non_gamified
58.9,1.534848484848486,non_gamified
59.0,12.872337662337662,non_gamified
59.1,12.857424242424242,non_gamified
59.2,9.05974025974026,non_gamified
59.3,-1.050909090909091,non_gamified
59.4,-16.423939393939392,non_gamified
59.5,-27.385974025974022,non_gamified
59.6,-9.63030303030303,non_gamified
59.7,13.368636363636364,non_gamified
59.8,20.53974025974026,non_gamified
59.9,12.884696969696968,non_gamified
60.0,13.203116883116884,non_gamified
60.1,-13.689545454545454,non_gamified
60.2,-35.20961038961039,non_gamified
60.3,-2.3475757575757594,non_gamified
60.4,18.562121212121216,non_gamified
60.5,5.275844155844155,non_gamified
60.6,9.167878787878784,non_gamified
60.7,10.187424242424242,non_gamified
60.8,-10.314545454545458,non_gamified
60.9,-30.25439393939394,non_gamified
61.0,-24.652207792207797,non_gamified
61.1,7.572121212121212,non_gamified
61.2,7.7601298701298695,non_gamified
61.3,-0.00393939393939294,non_gamified
61.4,0.24075757575757706,non_gamified
61.5,-7.156233766233765,non_gamified
61.6,-30.76772727272727,non_gamified
61.7,-38.52090909090909,non_gamified
61.8,-4.655844155844154,non_gamified
61.9,15.863787878787878,non_gamified
62.0,20.95376623376623,non_gamified
62.1,14.47318181818182,non_gamified
62.2,2.76961038961039,non_gamified
62.3,-1.6675757575757564,non_gamified
62.4,-14.063787878787878,non_gamified
62.5,7.119610389610389,non_gamified
62.6,25.781818181818185,non_gamified
62.7,28.62075757575758,non_gamified
62.8,23.530259740259737,non_gamified
62.9,4.264545454545456,non_gamified
63.0,-7.765454545454545,non_gamified
63.1,-24.825151515151514,non_gamified
63.2,-6.365324675324675,non_gamified
63.3,16.00257575757576,non_gamified
63.4,7.796363636363637,non_gamified
63.5,6.410389610389611,non_gamified
63.6,-10.457121212121212,non_gamified
63.7,-24.407424242424245,non_gamified
63.8,-31.427532467532465,non_gamified
63.9,-16.445454545454545,non_gamified
64.0,17.71675324675325,non_gamified
64.1,10.239848484848483,non_gamified
64.2,3.5953246753246755,non_gamified
64.3,-2.8375757575757565,non_gamified
64.4,-5.346060606060607,non_gamified
64.5,-9.993376623376623,non_gamified
64.6,-1.4599999999999989,non_gamified
64.7,33.06515151515151,non_gamified
64.8,36.63506493506493,non_gamified
64.9,19.779090909090908,non_gamified
65.0,-0.6822077922077926,non_gamified
65.1,-20.92651515151515,non_gamified
65.2,-12.724805194805196,non_gamified
65.3,0.2357575757575758,non_gamified
65.4,16.17575757575758,non_gamified
65.5,21.828701298701297,non_gamified
65.6,15.884242424242423,non_gamified
65.7,-6.121818181818182,non_gamified
65.8,-17.945974025974024,non_gamified
65.9,-13.399848484848485,non_gamified
66.0,-14.623116883116882,non_gamified
66.1,-2.9881818181818187,non_gamified
66.2,5.679740259740259,non_gamified
66.3,-1.8921212121212116,non_gamified
66.4,8.102575757575757,non_gamified
66.5,15.7912987012987,non_gamified
66.6,21.76212121212121,non_gamified
66.7,11.443030303030302,non_gamified
66.8,6.585454545454544,non_gamified
66.9,11.043030303030305,non_gamified
67.0,-2.5463636363636355,non_gamified
67.1,0.5149999999999992,non_gamified
67.2,7.952597402597402,non_gamified
67.3,12.471666666666666,non_gamified
67.4,6.183636363636364,non_gamified
67.5,-10.532597402597402,non_gamified
67.6,1.4140909090909093,non_gamified
67.7,3.2896969696969687,non_gamified
67.8,7.298831168831168,non_gamified
67.9,-3.6272727272727305,non_gamified
68.0,-18.618571428571432,non_gamified
68.1,-45.00378787878788,non_gamified
68.2,-67.35909090909091,non_gamified
68.3,-39.88651515151515,non_gamified
68.4,-14.342727272727272,non_gamified
68.5,10.29051948051948,non_gamified
68.6,18.33636363636364,non_gamified
68.7,20.003030303030304,non_gamified
68.8,13.766623376623379,non_gamified
68.9,-6.989090909090913,non_gamified
69.0,-6.475714285714283,non_gamified
69.1,28.367121212121216,non_gamified
69.2,28.015454545454546,non_gamified
69.3,23.433030303030304,non_gamified
69.4,21.575757575757574,non_gamified
69.5,7.124025974025974,non_gamified
69.6,-20.875757575757575,non_gamified
69.7,-47.83424242424243,non_gamified
69.8,-21.41948051948052,non_gamified
69.9,17.889545454545456,non_gamified
70.0,22.924025974025973,non_gamified
70.1,18.626818181818184,non_gamified
70.2,6.814935064935063,non_gamified
70.3,-9.977575757575757,non_gamified
70.4,-22.30727272727273,non_gamified
70.5,-12.516233766233766,non_gamified
70.6,-12.084848484848488,non_gamified
70.7,-11.413333333333332,non_gamified
70.8,8.375324675324675,non_gamified
70.9,11.95,non_gamified
71.0,-6.062207792207795,non_gamified
71.1,-15.037424242424244,non_gamified
71.2,7.207662337662339,non_gamified
71.3,19.745,non_gamified
71.4,12.001666666666667,non_gamified
71.5,9.86922077922078,non_gamified
71.6,12.84848484848485,non_gamified
71.7,5.488787878787878,non_gamified
71.8,-0.2814285714285722,non_gamified
71.9,-3.287727272727272,non_gamified
72.0,-1.002597402597403,non_gamified
72.1,-5.367575757575757,non_gamified
72.2,-2.284415584415584,non_gamified
72.3,6.756363636363636,non_gamified
72.4,-5.070303030303029,non_gamified
72.5,-18.015194805194806,non_gamified
72.6,-19.474696969696968,non_gamified
72.7,-2.1833333333333322,non_gamified
72.8,-3.4519480519480514,non_gamified
72.9,4.116363636363637,non_gamified
73.0,18.440259740259737,non_gamified
73.1,29.436969696969697,non_gamified
73.2,22.07935064935065,non_gamified
73.3,-3.8345454545454554,non_gamified
73.4,6.941363636363636,non_gamified
73.5,-3.1983116883116867,non_gamified
73.6,-8.486969696969698,non_gamified
73.7,-5.383181818181815,non_gamified
73.8,-13.162857142857142,non_gamified
73.9,-15.134848484848487,non_gamified
74.0,-31.891558441558445,non_gamified
74.1,-17.707878787878787,non_gamified
74.2,-0.9472727272727268,non_gamified
74.3,-0.5445454545454528,non_gamified
74.4,7.885454545454544,non_gamified
74.5,3.917272727272727,non_gamified
74.6,-3.733636363636366,non_gamified
74.7,-16.85333333333333,non_gamified
74.8,-26.751428571428573,non_gamified
74.9,-7.719090909090909,non_gamified
75.0,-17.198701298701298,non_gamified
75.1,-2.2225757575757568,non_gamified
75.2,22.640649350649348,non_gamified
75.3,24.156818181818185,non_gamified
75.4,39.93863636363637,non_gamified
75.5,40.59051948051948,non_gamified
75.6,8.516666666666667,non_gamified
75.7,-21.914999999999996,non_gamified
75.8,-33.22610389610389,non_gamified
75.9,-23.182424242424236,non_gamified
76.0,-12.404415584415585,non_gamified
76.1,-3.6722727272727265,non_gamified
76.2,4.189740259740258,non_gamified
76.3,41.43727272727272,non_gamified
76.4,37.082121212121216,non_gamified
76.5,22.38233766233766,non_gamified
76.6,8.316060606060605,non_gamified
76.7,-17.79348484848485,non_gamified
76.8,-49.73753246753247,non_gamified
76.9,-61.45863636363637,non_gamified
77.0,-22.13090909090909,non_gamified
77.1,21.900909090909092,non_gamified
77.2,6.548701298701298,non_gamified
77.3,7.712272727272728,non_gamified
77.4,5.744696969696968,non_gamified
77.5,-12.762857142857143,non_gamified
77.6,-7.900757575757577,non_gamified
77.7,8.069242424242425,non_gamified
77.8,23.718051948051947,non_gamified
77.9,11.218181818181817,non_gamified
78.0,23.47935064935065,non_gamified
78.1,21.875454545454545,non_gamified
78.2,-13.721688311688307,non_gamified
78.3,-16.61727272727273,non_gamified
78.4,-3.378636363636363,non_gamified
78.5,16.271948051948055,non_gamified
78.6,27.164848484848484,non_gamified
78.7,-8.20590909090909,non_gamified
78.8,-35.940129870129866,non_gamified
78.9,-48.27560606060606,non_gamified
79.0,-23.324415584415586,non_gamified
79.1,9.876060606060607,non_gamified
79.2,36.0151948051948,non_gamified
79.3,20.026666666666667,non_gamified
79.4,31.524848484848484,non_gamified
79.5,13.606753246753245,non_gamified
79.6,-8.626515151515148,non_gamified
79.7,-14.855151515151515,non_gamified
79.8,-20.318571428571428,non_gamified
79.9,1.3668181818181795,non_gamified
80.0,17.37116883116883,non_gamified
80.1,28.15757575757576,non_gamified
80.2,21.64727272727273,non_gamified
80.3,0.192424242424243,non_gamified
80.4,-11.135303030303032,non_gamified
80.5,-10.47883116883117,non_gamified
80.6,5.944090909090909,non_gamified
80.7,20.009545454545457,non_gamified
80.8,18.683896103896107,non_gamified
80.9,-0.24030303030303007,non_gamified
81.0,-16.714545454545455,non_gamified
81.1,-21.550606060606057,non_gamified
81.2,-18.876233766233767,non_gamified
81.3,-1.2395454545454543,non_gamified
81.4,-1.4996969696969673,non_gamified
81.5,3.1970129870129878,non_gamified
81.6,14.120909090909088,non_gamified
81.7,13.221363636363632,non_gamified
81.8,8.838831168831172,non_gamified
81.9,-15.435454545454542,non_gamified
82.0,-25.387922077922077,non_gamified
82.1,-2.0966666666666653,non_gamified
82.2,9.940779220779222,non_gamified
82.3,19.598181818181818,non_gamified
82.4,22.008181818181818,non_gamified
82.5,15.38688311688312,non_gamified
82.6,2.2113636363636355,non_gamified
82.7,-17.81060606060606,non_gamified
82.8,5.1980519480519485,non_gamified
82.9,15.62151515151515,non_gamified
83.0,10.920649350649349,non_gamified
83.1,-4.885151515151515,non_gamified
83.2,-19.895064935064934,non_gamified
83.3,-28.51030303030303,non_gamified
83.4,-40.406666666666666,non_gamified
83.5,-10.884285714285713,non_gamified
